"id","source","pmid","pmcid","DOI","title","authorString","journalTitle","issue","journalVolume","pubYear","journalIssn","pageInfo","pubType","isOpenAccess","inEPMC","inPMC","citedByCount","hasReferences","hasTextMinedTerms","hasDbCrossReferences","hasLabsLinks","hasTMAccessionNumbers","luceneScore","tmAccessionTypeList","dbCrossReferenceList","dvcs"
"22554190","MED","22554190","PMC3424822","10.1186/1472-6750-12-16","Pattern analysis approach reveals restriction enzyme cutting abnormalities and other cDNA library construction artifacts using raw EST data.","Zhou S, Ji G, Liu X, Li P, Moler J, Karro JE, Liang C.","BMC Biotechnol",NA,"12","2012","1472-6750","16","journal article; research support, non-u.s. gov't; research-article","Y","Y","Y","1","Y","Y","N","N","N","203.32751",NA,NA,"code.google.com"
"23046094","MED","23046094","PMC3533586","10.1186/1471-2105-13-261","Semantic similarity in the biomedical domain: an evaluation across knowledge sources.","Garla VN, Brandt C.","BMC Bioinformatics",NA,"13","2012","1471-2105","261","journal article; research support, u.s. gov't, non-p.h.s.; research support, n.i.h., extramural; comparative study; research-article","Y","Y","Y","2","Y","Y","N","N","N","203.32751",NA,NA,"code.google.com"
"22685456","MED","22685456","PMC3364545","10.1155/2012/391574","Applications of natural language processing in biodiversity science.","Thessen AE, Cui H, Mozzherin D.","Adv Bioinformatics",NA,"2012","2012","1687-8027","391574","journal article; review-article","Y","Y","Y","2","Y","Y","N","N","N","203.32751",NA,NA,"code.google.com"
"22788675","MED","22788675","PMC3496580","10.1186/1471-2105-13-163","A graph-based approach for designing extensible pipelines.","Rodrigues MR, MagalhÃ£es WC, Machado M, Tarazona-Santos E.","BMC Bioinformatics",NA,"13","2012","1471-2105","163","journal article; research support, non-u.s. gov't; research support, n.i.h., extramural; research-article","Y","Y","Y","0","Y","Y","N","N","N","203.32751",NA,NA,"code.google.com"
"22319561","MED","22319561","PMC3272020","10.1371/journal.pone.0030126","Dirichlet multinomial mixtures: generative models for microbial metagenomics.","Holmes I, Harris K, Quince C.","PLoS One","2","7","2012","1932-6203","e30126","journal article; research support, non-u.s. gov't; research support, n.i.h., extramural; research-article","Y","Y","Y","18","Y","Y","N","N","N","203.32751",NA,NA,"code.google.com"
"23189163","MED","23189163","PMC3506635","10.1371/journal.pone.0049785","OTU analysis using metagenomic shotgun sequencing data.","Hao X, Chen T.","PLoS One","11","7","2012","1932-6203","e49785","journal article; research support, u.s. gov't, non-p.h.s.; research support, n.i.h., extramural; research-article","Y","Y","Y","2","Y","Y","N","N","N","203.28896",NA,NA,"code.google.com"
"23049804","MED","23049804","PMC3458864","10.1371/journal.pone.0045474","GlycReSoft: a software package for automated recognition of glycans from LC/MS data.","Maxwell E, Tan Y, Tan Y, Hu H, Benson G, Aizikov K, Conley S, Staples GO, Slysz GW, Smith RD, Zaia J.","PLoS One","9","7","2012","1932-6203","e45474","journal article; research support, u.s. gov't, non-p.h.s.; research support, n.i.h., extramural; research-article","Y","Y","Y","8","Y","Y","N","N","N","203.28896",NA,NA,"code.google.com"
"22763442","MED","22763442","PMC4005896","10.1038/nature11323","IDH1(R132H) mutation increases murine haematopoietic progenitors and alters epigenetics.","Sasaki M, Knobbe CB, Munger JC, Lind EF, Brenner D, BrÃ¼stle A, Harris IS, Holmes R, Wakeham A, Haight J, You-Ten A, Li WY, Schalm S, Su SM, Virtanen C, Reifenberger G, Ohashi PS, Barber DL, Figueroa ME, Melnick A, ZÃºÃ±iga-PflÃ¼cker JC, Mak TW.","Nature","7413","488","2012","0028-0836","656-659","journal article; research support, non-u.s. gov't; research-article","N","Y","Y","89","Y","Y","Y","N","N","203.28896",NA,"OMIMUNIPROTARXPR","code.google.com"
"22645166","MED","22645166","PMC3400964","10.1093/bioinformatics/bts317","An integrated open framework for thermodynamics of reactions that combines accuracy and coverage.","Noor E, Bar-Even A, Flamholz A, Lubling Y, Davidi D, Milo R.","Bioinformatics","15","28","2012","1367-4803","2037-2044","journal article; research support, non-u.s. gov't; research-article","Y","Y","Y","13","Y","Y","N","N","N","203.28896",NA,NA,"code.google.com"
"22768292","MED","22768292","PMC3388083","10.1371/journal.pone.0038586","Exposure render: an interactive photo-realistic volume rendering framework.","Kroes T, Post FH, Botha CP.","PLoS One","7","7","2012","1932-6203","e38586","journal article; research support, non-u.s. gov't; research-article","Y","Y","Y","1","Y","Y","N","N","N","203.28896",NA,NA,"code.google.com"
"22531217","MED","22531217","PMC3381962","10.1093/bioinformatics/bts198","Accurate extension of multiple sequence alignments using a phylogeny-aware graph algorithm.","LÃ¶ytynoja A, Vilella AJ, Goldman N.","Bioinformatics","13","28","2012","1367-4803","1684-1691","journal article; research support, non-u.s. gov't; research-article","Y","Y","Y","17","Y","Y","N","N","N","203.28896",NA,NA,"code.google.com"
"22961259","MED","22961259","PMC3463787","10.1007/s00335-012-9421-3","The Mammalian Phenotype Ontology as a unifying standard for experimental and high-throughput phenotyping data.","Smith CL, Eppig JT.","Mamm Genome","9-10","23","2012","0938-8990","653-668","journal article; research support, n.i.h., extramural; review-article","Y","Y","Y","17","Y","Y","N","N","N","203.28896",NA,NA,"code.google.com"
"22563066","MED","22563066","PMC3381971","10.1093/bioinformatics/bts260","Identifying differentially expressed transcripts from RNA-seq data with biological variation.","Glaus P, Honkela A, Rattray M.","Bioinformatics","13","28","2012","1367-4803","1721-1728","journal article; research support, non-u.s. gov't; research-article","Y","Y","Y","22","Y","Y","N","N","N","203.28896",NA,NA,"code.google.com"
"22075991","MED","22075991","PMC3245148","10.1093/nar/gkr925","The Gene Wiki in 2011: community intelligence applied to human gene annotation.","Good BM, Clarke EL, de Alfaro L, Su AI.","Nucleic Acids Res","database issue","40","2012","0305-1048","d1255-61","journal article; research support, n.i.h., extramural; research-article","Y","Y","Y","12","Y","Y","N","N","N","203.18198",NA,NA,"code.google.com"
"21748797","MED","21748797","PMC3193895","10.1002/mrm.23072","Complex and magnitude-only preprocessing of 2D and 3D BOLD fMRI data at 7 T.","Barry RL, Strother SC, Gore JC.","Magn Reson Med","3","67","2012","0740-3194","867-871","journal article; research support, non-u.s. gov't; research support, n.i.h., extramural; research-article","N","Y","Y","4","Y","Y","N","N","N","203.18198",NA,NA,"code.google.com"
"22406831","MED","22406831","PMC3367215","10.1093/nar/gks228","Novel insight into the non-coding repertoire through deep sequencing analysis.","Isakov O, Ronen R, Kovarsky J, Gabay A, Gan I, Modai S, Shomron N.","Nucleic Acids Res","11","40","2012","0305-1048","e86","journal article; research support, non-u.s. gov't; research-article","Y","Y","Y","5","Y","Y","N","N","N","203.18198",NA,NA,"code.google.com"
"22425670","MED","22425670","PMC3389290","10.1016/j.neuroimage.2012.03.016","Multivariate pattern analysis of fMRI: the early beginnings.","Haxby JV.","Neuroimage","2","62","2012","1053-8119","852-855","historical article; journal article; review; research-article","N","Y","Y","17","Y","Y","N","N","N","203.18198",NA,NA,"code.google.com"
"22558468","MED","22558468","PMC3340345","10.1371/journal.pone.0036456","Determining the repertoire of immunodominant proteins via whole-genome amplification of intracellular pathogens.","Dark MJ, Lundgren AM, Barbet AF.","PLoS One","4","7","2012","1932-6203","e36456","journal article; research support, non-u.s. gov't; research support, n.i.h., extramural; research-article","Y","Y","Y","5","Y","Y","N","N","N","203.18198",NA,NA,"code.google.com"
"22985071","MED","22985071","PMC3479637","10.1021/ac302232c","Top-down approach for the direct characterization of low molecular weight heparins using LC-FT-MS.","Li L, Zhang F, Zaia J, Linhardt RJ.","Anal Chem","20","84","2012","0003-2700","8822-8829","journal article; research support, n.i.h., extramural; research-article","N","Y","Y","13","Y","Y","N","N","N","203.18198",NA,NA,"code.google.com"
"23216909","MED","23216909","PMC3538679","10.1186/1471-2105-13-324","Hydra: a scalable proteomic search engine which utilizes the Hadoop distributed computing framework.","Lewis S, Csordas A, Killcoyne S, Hermjakob H, Hoopmann MR, Moritz RL, Deutsch EW, Boyle J.","BMC Bioinformatics",NA,"13","2012","1471-2105","324","journal article; research support, non-u.s. gov't; research support, n.i.h., extramural; research support, american recovery and reinvestment act; product-review","Y","Y","Y","4","Y","Y","N","N","N","203.18198",NA,NA,"code.google.com"
"21850031","MED","21850031","PMC3285513","10.1038/gene.2011.56","Evidence for two independent associations with type 1 diabetes at the 12q13 locus.","Keene KL, Quinlan AR, Hou X, Hall IM, Mychaleckyj JC, Onengut-Gumuscu S, Concannon P.","Genes Immun","1","13","2012","1466-4879","66-70","journal article; research support, non-u.s. gov't; research support, n.i.h., extramural; research-article","Y","Y","Y","5","Y","Y","N","N","Y","203.18198","refsnp",NA,"code.google.com"
"23189198","MED","23189198","PMC3506598","10.1371/journal.pone.0050362","De-MetaST-BLAST: a tool for the validation of degenerate primer sets and data mining of publicly available metagenomes.","Gulvik CA, Effler TC, Wilhelm SW, Buchan A.","PLoS One","11","7","2012","1932-6203","e50362","journal article; research support, u.s. gov't, non-p.h.s.; research-article","Y","Y","Y","0","Y","Y","N","N","N","203.18198",NA,NA,"code.google.com"
"23192027","MED","23192027","PMC3509968","10.1107/s174430911204571x","Structure determination of LpxA from the lipopolysaccharide-synthesis pathway of Acinetobacter baumannii.","Badger J, Chie-Leon B, Logan C, Sridhar V, Sankaran B, Zwart PH, Nienaber V.","Acta Crystallogr Sect F Struct Biol Cryst Commun","pt 12","68","2012","1744-3091","1477-1481","journal article; research support, non-u.s. gov't; research support, u.s. gov't, non-p.h.s.; research support, n.i.h., extramural; research-article","N","Y","Y","1","N","Y","Y","N","Y","203.18198","pdb","PDBUNIPROT","code.google.com"
"23275754","MED","23275754","PMC3520138","10.3897/zookeys.247.3812","High mitochondrial DNA sequence divergence in New Guinea Carabdytes stream beetles and the taxonomist's dilemma when other evidence is kind of subtleâ¦ (andÂ collecting localities are far far away).","Skale A, TÃ¤nzler R, Hendrich L, Balke M.","Zookeys","247",NA,"2012","1313-2989","31-43","journal article; research-article","Y","Y","Y","0","Y","Y","N","N","N","203.18198",NA,NA,"code.google.com"
"23028371","MED","23028371","PMC3459987","10.1371/journal.pgen.1002972","Tethering of the conserved piggyBac transposase fusion protein CSB-PGBD3 to chromosomal AP-1 proteins regulates expression of nearby genes in humans.","Gray LT, Fong KK, Pavelitz T, Weiner AM.","PLoS Genet","9","8","2012","1553-7390","e1002972","journal article; research support, n.i.h., extramural; research-article","Y","Y","Y","9","Y","Y","Y","N","N","203.18198",NA,"ARXPR","code.google.com"
"23029292","MED","23029292","PMC3461041","10.1371/journal.pone.0045879","Analyzing gene expression from whole tissue vs. different cell types reveals the central role of neurons in predicting severity of Alzheimer's disease.","Stempler S, Ruppin E.","PLoS One","9","7","2012","1932-6203","e45879","journal article; research support, non-u.s. gov't; research-article","Y","Y","Y","3","Y","Y","N","N","N","203.18198",NA,NA,"code.google.com"
"22647087","MED","22647087","PMC3533878","10.1186/1471-2105-13-115","PyMS: a Python toolkit for processing of gas chromatography-mass spectrometry (GC-MS) data. Application and comparative study of selected tools.","O'Callaghan S, De Souza DP, Isaac A, Wang Q, Hodkinson L, Olshansky M, Erwin T, Appelbe B, Tull DL, Roessner U, Bacic A, McConville MJ, LikiÄ VA.","BMC Bioinformatics",NA,"13","2012","1471-2105","115","journal article; research support, non-u.s. gov't; comparative study; product-review","Y","Y","Y","6","Y","Y","N","N","N","203.18198",NA,NA,"code.google.com"
"22695947","MED","22695947","PMC3481078","10.1007/s13244-012-0166-z","Stereology: a novel technique for rapid assessment of liver volume.","Torkzad MR, NorÃ©n A, Kullberg J.","Insights Imaging","4","3","2012","1869-4101","387-393","journal article; research-article","Y","Y","Y","1","Y","Y","N","N","N","203.18198",NA,NA,"code.google.com"
"22804230","MED","22804230","PMC3437043","10.1089/omi.2011.0137","The effect of peptide identification search algorithms on MS2-based label-free protein quantification.","Degroeve S, Staes A, De Bock PJ, Martens L.","OMICS","9","16","2012","1536-2310","443-448","journal article; research support, non-u.s. gov't; research-article","N","Y","Y","0","Y","Y","N","N","N","203.18198",NA,NA,"code.google.com"
"22224819","MED","22224819","PMC3271376","10.1089/thy.2011.0309","Common genetic variants in sex hormone pathway genes and papillary thyroid cancer risk.","Schonfeld SJ, Neta G, Sturgis EM, Pfeiffer RM, Hutchinson AA, Xu L, Wheeler W, GuÃ©nel P, Rajaraman P, de Vathaire F, Ron E, Tucker MA, Chanock SJ, Sigurdson AJ, Brenner AV.","Thyroid","2","22","2012","1050-7256","151-156","journal article; research support, n.i.h., extramural; research support, n.i.h., intramural; research-article","N","Y","Y","3","Y","Y","N","N","Y","203.18198","refsnp",NA,"code.google.com"
"22298319","MED","22298319","PMC3288650","10.1002/jcc.22927","Exploring biological electron transfer pathway dynamics with the Pathways plugin for VMD.","Balabin IA, Hu X, Beratan DN.","J Comput Chem","8","33","2012","0192-8651","906-910","journal article; research support, n.i.h., extramural; research-article","N","Y","Y","5","Y","Y","N","N","Y","203.18198","pdb",NA,"code.google.com"
"22319566","MED","22319566","PMC3272009","10.1371/journal.pone.0030370","CAPRG: sequence assembling pipeline for next generation sequencing of non-model organisms.","Rawat A, Elasri MO, Gust KA, George G, Pham D, Scanlan LD, Vulpe C, Perkins EJ.","PLoS One","2","7","2012","1932-6203","e30370","evaluation studies; journal article; research support, u.s. gov't, non-p.h.s.; research support, n.i.h., extramural; research-article","Y","Y","Y","4","Y","Y","N","N","N","203.18198",NA,NA,"code.google.com"
"23046555","MED","23046555","PMC3448526","10.1186/2041-1480-3-s2-s1","Quantitative comparison of mapping methods between Human and Mammalian Phenotype Ontology.","Oellrich A, Gkoutos GV, Hoehndorf R, Rebholz-Schuhmann D.","J Biomed Semantics","Suppl 2","3 Suppl 2","2012","2041-1480","s1","journal article; research-article","Y","Y","Y","2","Y","Y","N","N","N","203.18198",NA,NA,"code.google.com"
"22886559","MED","22886559","PMC3761216","10.1007/s00439-012-1212-0","Genome-wide association study of glioma and meta-analysis.","Rajaraman P, Melin BS, Wang Z, McKean-Cowdin R, Michaud DS, Wang SS, Bondy M, Houlston R, Jenkins RB, Wrensch M, Yeager M, Ahlbom A, Albanes D, Andersson U, Freeman LE, Buring JE, Butler MA, Braganza M, Carreon T, Feychting M, Fleming SJ, Gapstur SM, Gaziano JM, Giles GG, Hallmans G, Henriksson R, Hoffman-Bolton J, Inskip PD, Johansen C, Kitahara CM, Lathrop M, Liu C, Le Marchand L, Linet MS, Lonn S, Peters U, Purdue MP, Rothman N, Ruder AM, Sanson M, Sesso HD, Severi G, Shu XO, Simon M, Stampfer M, Stevens VL, Visvanathan K, White E, Wolk A, Zeleniuch-Jacquotte A, Zheng W, Decker P, Enciso-Mora V, Fridley B, Gao YT, Kosel M, Lachance DH, Lau C, Rice T, Swerdlow A, Wiemels JL, Wiencke JK, Shete S, Xiang YB, Xiao Y, Hoover RN, Fraumeni JF Jr, Chatterjee N, Hartge P, Chanock SJ.","Hum Genet","12","131","2012","0340-6717","1877-1888","journal article; meta-analysis; research support, n.i.h., extramural; research support, n.i.h., intramural; research-article","N","Y","Y","36","Y","Y","N","Y","N","203.18198",NA,NA,"code.google.com"
"22960999","MED","22960999","PMC3513832","10.1038/ng.2411","Genome-wide association analyses of esophageal squamous cell carcinoma in Chinese identify multiple susceptibility loci and gene-environment interactions.","Wu C, Kraft P, Zhai K, Chang J, Wang Z, Li Y, Hu Z, He Z, Jia W, Abnet CC, Liang L, Hu N, Miao X, Zhou Y, Liu Z, Zhan Q, Liu Y, Qiao Y, Zhou Y, Jin G, Guo C, Lu C, Yang H, Fu J, Yu D, Freedman ND, Ding T, Tan W, Goldstein AM, Wu T, Shen H, Ke Y, Zeng Y, Chanock SJ, Taylor PR, Lin D.","Nat Genet","10","44","2012","1061-4036","1090-1097","journal article; research support, non-u.s. gov't; research support, n.i.h., intramural; research-article","N","Y","Y","37","Y","Y","Y","Y","Y","203.18198","refsnp","OMIMUNIPROT","code.google.com"
