"ext_id","pmid","DOI","out"
"PMC3292476",22239737,"10.1186/1471-2105-13-8","http://samtools.sourceforge.net/"
"PMC3292476",22239737,"10.1186/1471-2105-13-8","http://picard.sourceforge.net/command-line-overview.shtml"
"PMC3292505",22166170,"10.1186/1758-2946-3-54","http://sourceforge.net/projects/cdk/"
"PMC3292505",22166170,"10.1186/1758-2946-3-54","http://weka.sourceforge.net/doc.stable/"
"PMC3292844",22172142,"10.1186/1752-0509-5-198","http://libsedml.sourceforge.net/"
"PMC3292844",22172142,"10.1186/1752-0509-5-198","http://code.google.com/p/numl/"
"PMC3292844",22172142,"10.1186/1752-0509-5-198","http://sourceforge.net/projects/jlibsedml/"
"PMC3292844",22172142,"10.1186/1752-0509-5-198","https://lists.sourceforge.net/lists/listinfo/sed-ml-discuss/"
"PMC3293634",22373819,"10.1038/msb.2012.4","http://sourceforge.net/projects/pymol/"
"PMC3293747",22309491,"10.1186/1471-2164-13-62","http://github.com/ajmazurie/xstats.enrichment"
"PMC3293768",22233380,"10.1186/1471-2105-13-5","https://sourceforge.net/projects/protrac/"
"PMC3293846",22403703,"10.1371/journal.pone.0032749","http://code.google.com/p/sympy"
"PMC3293846",22403703,"10.1371/journal.pone.0032749","http://matplotlib.sourceforge.net/"
"PMC3293931",22206472,"10.1186/1471-2164-12-636","http://sourceforge.net/projects/ptaref/"
"PMC3294242",21803786,"10.1093/bib/bbr039","http://sourceforge.net/projects/tdiary/"
"PMC3294242",21803786,"10.1093/bib/bbr039","http://awstats.sourceforge.net/"
"PMC3295621",22399866,"10.2147/dhps.s25921","http://code.google.com/p/cabocha/"
"PMC3295753",22412892,"10.1371/journal.pone.0032587","http://code.google.com/p/openmalaria/"
"PMC3295781",22412935,"10.1371/journal.pone.0032860","http://sourceforge.net/projects/mireap/"
"PMC3296949",22448103,"10.1007/s00723-012-0314-0","http://sourceforge.net/projects/pymol/"
"PMC3297568",22412365,"10.1371/journal.pcbi.1002422","http://code.google.com/p/source-code-sepsis-model/"
"PMC3298696",22251433,"10.1186/1471-2180-12-10","http://primer3.sourceforge.net"
"PMC3298945",22423326,"10.1002/ece3.83","http://sourceforge.net/projects/bootscore"
"PMC3299610",22316163,"10.1186/1471-2148-12-17","http://code.google.com/p/beast-mcmc/"
"PMC3299638",22244131,"10.1186/1471-2105-13-9","http://sourceforge.net/projects/pyelph/files/releases/"
"PMC3299638",22244131,"10.1186/1471-2105-13-9","http://sourceforge.net/projects/numpy/files/NumPy/"
"PMC3299638",22244131,"10.1186/1471-2105-13-9","http://sourceforge.net/projects/wxpython/files/wxPython/"
"PMC3299638",22244131,"10.1186/1471-2105-13-9","http://matplotlib.sourceforge.net"
"PMC3299638",22244131,"10.1186/1471-2105-13-9","http://sourceforge.net/projects/matplotlib/files/matplotlib/matplotlib-1.0/"
"PMC3299638",22244131,"10.1186/1471-2105-13-9","http://sourceforge.net/projects/pyelph/files/releases/PyElph1.3-installer.exe/download"
"PMC3299657",22427837,"10.1371/journal.pone.0032435","http://sourceforge.net/p/aria-vessels"
"PMC3300004",22187154,"10.1093/nar/gkr1252","https://sourceforge.net/p/tfbsscanner"
"PMC3303735",22536972,"10.1186/1471-2105-13-s4-s5","http://code.google.com/webtoolkit/"
"PMC3303823",22432010,"10.1371/journal.pone.0033280","http://sourceforge.net/projects/wgs-assembler"
"PMC3304114",22438712,"10.3390/s120201312","http://sourceforge.net/projects/auvnetsim/"
"PMC3305546",22188770,"10.1186/1471-2164-12-626","http://sourceforge.net/apps/mediawiki/mira-assembler/index.php?title=Main_Page"
"PMC3305602",22336055,"10.1186/1471-2164-13-74","http://sourceforge.net/projects/gemsim/"
"PMC3305602",22336055,"10.1186/1471-2164-13-74","http://sourceforge.net/apps/mediawiki/dnaa/index.php?title=Whole_Genome_Simulation"
"PMC3305602",22336055,"10.1186/1471-2164-13-74","https://github.com/jstjohn/SimSeq"
"PMC3305602",22336055,"10.1186/1471-2164-13-74","http://code.google.com/p/mosaik-aligner/"
"PMC3305602",22336055,"10.1186/1471-2164-13-74","http://sourceforge.net/apps/mediawiki/mira-assembler/"
"PMC3305602",22336055,"10.1186/1471-2164-13-74","http://varscan.sourceforge.net/using-varscan.html"
"PMC3305991",22438842,"10.3389/fninf.2012.00004","sourceforge.net/p/neuromantic"
"PMC3306297",22438999,"10.1371/journal.pone.0033781","http://code.google.com/p/bnt/"
"PMC3306921",22461785,"10.3389/fgene.2012.00038","http://sourceforge.net/projects/abyssgrid/files"
"PMC3306921",22461785,"10.3389/fgene.2012.00038","http://sourceforge.net/p/abyssgrid"
"PMC3307106",22210867,"10.1093/bioinformatics/btr719","http://sourceforge.net/projects/cytoseed/"
"PMC3307106",22210867,"10.1093/bioinformatics/btr719","http://code.google.com/p/kgmlreader/"
"PMC3307120",22302568,"10.1093/bioinformatics/bts054","http://sourceforge.net/projects/hadoop-bam/"
"PMC3308160",22434838,"10.1093/database/bas004","http://code.google.com/p/pride-converter"
"PMC3308160",22434838,"10.1093/database/bas004","http://code.google.com/p/pride-toolsuite/"
"PMC3308161",22434839,"10.1093/database/bas005","http://code.google.com/p/domeo/"
"PMC3308166",22434844,"10.1093/database/bas010","http://code.google.com/webtoolkit),"
"PMC3308596",22105246,"10.3791/3307","http://code.google.com/p/princeton-mvpa-toolbox/"
"PMC3308963",22448234,"10.1371/journal.pone.0033091","http://sourceforge.net/apps/mediawiki/amos/index.php?"
"PMC3309015",22448273,"10.1371/journal.pone.0033759","http://sourceforge.net/projects/codonw/"
"PMC3309177",22438567,"10.1093/database/bas017","https://sourceforge.net/projects/ontonorm"
"PMC3310402",NA,NA,"http://sourceforge.net/projects/easypac/"
"PMC3310469",22305525,"10.3201/eid1802.111403","http://code.google.com/p/phyml/"
"PMC3310727",22457632,"10.1371/journal.pgen.1002512","https://sourceforge.net/projects/chipotle-perl/"
"PMC3310774",22457641,"10.1371/journal.pgen.1002599","http://picard.sourceforge.net/"
"PMC3310774",22457641,"10.1371/journal.pgen.1002599","http://code.google.com/p/mosaik-aligner/"
"PMC3310774",22457641,"10.1371/journal.pgen.1002599","http://code.google.com/p/bedops/"
"PMC3310842",22301088,"10.1186/1758-2946-4-3","http://code.google.com/p/excel-cdk/"
"PMC3310842",22301088,"10.1186/1758-2946-4-3","http://sourceforge.net/projects/cdk"
"PMC3310842",22301088,"10.1186/1758-2946-4-3","http://sourceforge.net/apps/mediawiki/cdk/index.php?title=JChemPaint"
"PMC3310842",22301088,"10.1186/1758-2946-4-3","http://code.google.com/p/jace/"
"PMC3311548",22457796,"10.1371/journal.pone.0033865","http://sourceforge.net/projects/speciateit/"
"PMC3311550",22457800,"10.1371/journal.pone.0033927","https://github.com/seanth/SERA"
"PMC3312735",21904933,"10.1007/s00439-011-1084-8","http://primer3.sourceforge.net/"
"PMC3312883",22461885,"10.1371/journal.pone.0032235","http://torch5.sourceforge.net/"
"PMC3313514",22481872,"10.1590/s1415-47572011005000058","http://sourceforge.net/projects/gmdr"
"PMC3314583",22424087,"10.1186/1471-2105-13-40","http://code.google.com/intl/zh-TW/apis/chart/index.html"
"PMC3314638",22470575,"10.1371/journal.pone.0034484","http://code.google.com/p/pythonequations"
"PMC3314638",22470575,"10.1371/journal.pone.0034484","http://rpy.sourceforge.net/"
"PMC3315303",22199254,"10.1093/nar/gkr1246","http://github.com/lh3/wgsim"
"PMC3315583",22479570,"10.1371/journal.pone.0034225","https://sourceforge.net/projects/estclean/"
"PMC3316443",22192526,"10.1186/1471-2105-12-490","http://javabdd.sourceforge.net/"
"PMC3316443",22192526,"10.1186/1471-2105-12-490","http://sourceforge.net/projects/buddy/"
"PMC3316585",22479409,"10.1371/journal.pone.0033532","http://code.google.com/p/genotech/downloads/list"
"PMC3316722",21937730,"10.1074/mcp.m111.011429","http://code.google.com/apis/visualization/interactive_charts.html"
"PMC3317196",22474575,"10.1155/2012/152902","http://primer3.sourceforge.net/"
"PMC3317443",22373390,"10.1186/1754-1611-6-1","http://code.google.com/p/vectoreditor/"
"PMC3317443",22373390,"10.1186/1754-1611-6-1","http://github.com/SynBioDex/libSBOLxml"
"PMC3317443",22373390,"10.1186/1754-1611-6-1","http://code.google.com/p/flex-object-handles/"
"PMC3317443",22373390,"10.1186/1754-1611-6-1","https://github.com/mikechambers/as3corelib"
"PMC3317443",22373390,"10.1186/1754-1611-6-1","http://code.google.com/p/as3-rpclib/"
"PMC3317645",22485178,"10.1371/journal.pone.0034560","http://sourceforge.net/projects/PriMux"
"PMC3317698",22489137,"10.3390/ijms13032973","http://sourceforge.net/projects/mireap/"
"PMC3317766",22606659,NA,"http://sourceforge.net/projects/minimpy"
"PMC3318188",22493575,"10.3389/fninf.2012.00007","code.google.com/p/psom"
"PMC3318188",22493575,"10.3389/fninf.2012.00007","code.google.com/p/psom/w/list"
"PMC3318188",22493575,"10.3389/fninf.2012.00007","code.google.com/p/psom/wiki/HowToUsePsom"
"PMC3318188",22493575,"10.3389/fninf.2012.00007","code.google.com/p/psom/wiki/CodingGuidelines"
"PMC3318188",22493575,"10.3389/fninf.2012.00007","code.google.com/p/psom/wiki/ConfigurationPsom"
"PMC3318188",22493575,"10.3389/fninf.2012.00007","code.google.com/p/psom/wiki/TestPsom"
"PMC3318188",22493575,"10.3389/fninf.2012.00007","http://code.google.com/p/psom/"
"PMC3318188",22493575,"10.3389/fninf.2012.00007","http://sourceforge.net/apps/trac/matlabbatch/wiki"
"PMC3318188",22493575,"10.3389/fninf.2012.00007","code.google.com/p/niak"
"PMC3319548",22496762,"10.1371/journal.pone.0033744","http://code.google.com/p/functional-annotation-of-hierarchical-modularity/"
"PMC3319918",22493576,"10.3389/fninf.2012.00009","http://code.google.com/p/psom/"
"PMC3320573",22496632,"10.1371/journal.pcbi.1002457","http://code.google.com/apis/chart/"
"PMC3320632",22496844,"10.1371/journal.pone.0034701","http://sourceforge.net/apps/mediawiki/amos/index.php?title=Minimus2"
"PMC3321241",22493539,"10.6026/97320630008287","http://sourceforge.net/projects/paice/"
"PMC3321241",22493539,"10.6026/97320630008287","http://sourceforge.net/projects/mapt/"
"PMC3323590",22506001,"10.1371/journal.pone.0033384","http://code.google.com/p/gpgmp"
"PMC3323590",22506001,"10.1371/journal.pone.0033384","http://code.google.com/p/gpgmp/"
"PMC3324518",22383735,"10.1093/bioinformatics/bts099","http://code.google.com/p/srl-editor"
"PMC3324518",22383735,"10.1093/bioinformatics/bts099","http://code.google.com/p/biocaster-ontology"
"PMC3326054",22514642,"10.1371/journal.pone.0034605","http://sourceforge.net/biogrinder"
"PMC3326054",22514642,"10.1371/journal.pone.0034605","https://sourceforge.net/projects/detthresh/"
"PMC3326333",22228834,"10.1093/nar/gkr1259","https://code.google.com/p/gh-validprime"
"PMC3326333",22228834,"10.1093/nar/gkr1259","https://code.google.com/p/genehuggers"
"PMC3326333",22228834,"10.1093/nar/gkr1259","http://code.google.com/p/gh-validprime/downloads/list"
"PMC3326335",22230796,"10.1093/nar/gkr1292","http://sourceforge.net/apps/mediawiki/gemlibrary/index.php?title=The_GEM_library#Docmentation"
"PMC3328792",22529798,"10.3389/fncom.2012.00018","http://code.google.com/p/gerrit"
"PMC3328792",22529798,"10.3389/fncom.2012.00018","http://github.com"
"PMC3329765",22357727,"10.1093/sysbio/sys029","http://sourceforge.net/projects/mrbayes/develop"
"PMC3333886",22266656,"10.1093/nar/gkr1291","http://sourceforge.net/projects/mcmc-jags/"
"PMC3334586",22293552,"10.1186/gb-2012-13-1-r5","http://code.google.com/p/arthropod-anatomy-ontology/"
"PMC3334586",22293552,"10.1186/gb-2012-13-1-r5","http://github.com/cmungall/uberon"
"PMC3334586",22293552,"10.1186/gb-2012-13-1-r5","https://github.com/cmungall/uberon/blob/master/mouse_anatomy_xp.obo"
"PMC3334586",22293552,"10.1186/gb-2012-13-1-r5","https://github.com/cmungall/uberon/blob/master/mouse_anatomy_xp_uberon.obo"
"PMC3334586",22293552,"10.1186/gb-2012-13-1-r5","https://sourceforge.net/tracker/?func=detail&aid = 3291162&group_id=76834&atid=1205376"
"PMC3334586",22293552,"10.1186/gb-2012-13-1-r5","http://github.com/cmungall/obo-scripts"
"PMC3334940",22536319,"10.1371/journal.pone.0033531","http://sourceforge.net/projects/mdr/"
"PMC3335026",22536332,"10.1371/journal.pone.0034818","http://sourceforge.net/projects/digitizer/"
"PMC3335742",22522262,"10.1038/nchem.1299","http://code.google.com/p/nmrglue"
"PMC3337225",22395020,"10.1186/1756-0500-5-128","http://primer3.sourceforge.net"
"PMC3337258",22541594,"10.1186/2041-1480-3-s1-s3","http://owlapi.sourceforge.net/"
"PMC3337258",22541594,"10.1186/2041-1480-3-s1-s3","https://code.google.com/p/google-web-toolkit/"
"PMC3337259",22541592,"10.1186/2041-1480-3-s1-s1","http://code.google.com/p/annotation-ontology/"
"PMC3337259",22541592,"10.1186/2041-1480-3-s1-s1","http://code.google.com/p/pav-ontology/"
"PMC3337288",22361011,"10.1186/1471-2229-12-29","https://sourceforge.net/projects/mireap/"
"PMC3337784",22553422,"10.4137/bbi.s9101","http://sourceforge.net/projects/bioagenda"
"PMC3337784",22553422,"10.4137/bbi.s9101","http://code.google.com/intl/de-DE/apis/chart/"
"PMC3338460",22558219,"10.1371/journal.pone.0035765","http://sourceforge.net/projects/mireap/"
"PMC3338648",22558334,"10.1371/journal.pone.0036074","http://primer3.sourceforge.net/"
"PMC3338748",22558107,"10.1371/journal.pone.0035003","https://code.google.com/p/mosaik-aligner/"
"PMC3339397",22595089,"10.1186/1472-6947-12-s1-s4","http://code.google.com/p/negex"
"PMC3339865",22218880,"10.1007/s11538-011-9710-0","http://code.google.com/p/openmalaria/"
"PMC3340317",22289386,"10.1186/1471-2105-13-18","http://sourceforge.net/projects/semanticsbml/"
"PMC3340345",22558468,"10.1371/journal.pone.0036456","http://code.google.com/p/cutadapt/"
"PMC3341590",22185628,"10.1186/1471-2164-12-620","https://github.com/VectorBase/ExpressionMap"
"PMC3341663",22498630,"10.1038/nature10985","http://code.google.com/p/ccc-process/"
"PMC3342161",22452920,"10.1186/1756-0500-5-164","http://code.google.com/p/consensus-cluster/"
"PMC3342218",22448851,"10.1186/1756-0381-5-2","http://code.google.com/p/multilevellayout/"
"PMC3342218",22448851,"10.1186/1756-0381-5-2","http://code.google.com/p/externalvalidator/"
"PMC3344842",22574135,"10.1371/journal.pone.0036060","http://code.google.com/p/ghostm/"
"PMC3344922",22574192,"10.1371/journal.pone.0036598","http://code.google.com/p/apicoap/"
"PMC3346021",22570517,"10.6026/97320630008365","http://sourceforge.net/projects/batchpd/"
"PMC3346727",22586488,"10.1371/journal.pone.0036662","http://sourceforge.net/projects/trfpathway/"
"PMC3347991",22480283,"10.1186/1471-2164-13-132","http://sourceforge.net/projects/mireap/"
"PMC3349421",22343411,"10.1093/hmg/dds055","http://code.google.com/p/grepseq/"
"PMC3350410",22409576,"10.1186/1471-2164-13-90","http://primer3.sourceforge.net"
"PMC3351193",22307239,"10.1093/nar/gks048","http://sourceforge.net/projects/klugerlab/files/qeseq/"
"PMC3351745",22587947,"10.1186/2042-5783-2-3","http://sourceforge.net/projects/amos/"
"PMC3351760",22615686,"10.3389/fncir.2012.00029","http://code.google.com/p/neurorighter/"
"PMC3352082",22645649,"10.1098/rsob.110009","http://oscill8.sourceforge.net/"
"PMC3353168",22448897,"10.1186/1756-0500-5-163","http://sourceforge.net/projects/wavos/files/"
"PMC3353168",22448897,"10.1186/1756-0500-5-163","http://sourceforge.net/p/wavos/home/Home/"
"PMC3353239",22439699,"10.1186/1471-2164-13-109","http://sourceforge.net/projects/codonw/"
"PMC3353239",22439699,"10.1186/1471-2164-13-109","http://emboss.sourceforge.net/"
"PMC3353834",22280360,"10.1186/1471-2105-13-15","http://code.google.com/apis/chart/"
"PMC3353935",22616011,"10.1371/journal.pone.0037454","http://code.google.com/p/bct-cpp"
"PMC3355146",22615797,"10.1371/journal.pone.0036709","http://primer3.sourceforge.net"
"PMC3355333",22607449,"10.1186/1471-2105-13-s8-s4","https://github.com/JosuaKrause/Bubble-Sets"
"PMC3355334",22607587,"10.1186/1471-2105-13-s8-s8","http://code.google.com/p/regulome-explorer"
"PMC3355334",22607587,"10.1186/1471-2105-13-s8-s8","http://code.google.com/p/rf-ace"
"PMC3355736",22645550,"10.3389/fpls.2011.00077","http://code.google.com/p/cutadapt/"
"PMC3355756",22645531,"10.3389/fpls.2011.00034","https://github.com/GlobalNamesArchitecture/biodiversity"
"PMC3355756",22645531,"10.3389/fpls.2011.00034","http://code.google.com/p/taxamatch-webservice/"
"PMC3358033",22170421,"10.1038/ismej.2011.189","http://sourceforge.net/apps/mediawiki/
wgs-assembler"
"PMC3358288",22629461,"10.1371/journal.pone.0037829","http://code.google.com/p/analyzepsat/"
"PMC3358666",22537010,"10.1186/1471-2105-13-s5-s6","http://sourceforge.net/projects/rnabormea/"
"PMC3359215",22443110,"10.1186/1471-2180-12-43","http://github.com/lmrodriguezr/Unus/"
"PMC3359276",22464129,"10.1186/2041-1480-3-3","http://biolemmatizer.sourceforge.net"
"PMC3359276",22464129,"10.1186/2041-1480-3-3","http://bionlp-corpora.sourceforge.net/CRAFT/index.shtml"
"PMC3359276",22464129,"10.1186/2041-1480-3-3","http://code.google.com/p/clearparser/"
"PMC3359355",22649506,"10.1371/journal.pone.0037029","http://picard.sourceforge.net"
"PMC3359355",22649506,"10.1371/journal.pone.0037029","http://sourceforge.net/projects/solsnp/files/SolSNP-1.01/"
"PMC3359395",22524202,"10.1111/j.1365-2958.2012.08059.x","http://code.google.com/p/yabby/"
"PMC3359811",22679598,"10.5598/imafungus.2011.02.02.04","http://sourceforge.net/projects/raxmlgui/"
"PMC3360680",22662140,"10.1371/journal.pone.0037283","http://sourceforge.net/projects/scaffold-b/files/"
"PMC3360745",22662128,"10.1371/journal.pone.0036865","http://sourceforge.net/projects/gpumotif/"
"PMC3361003",22531118,"10.1038/msb.2012.12","http://code.google.com/p/biographer/"
"PMC3361464",22424615,"10.1186/1746-6148-8-30","http://primer3.sourceforge.net/"
"PMC3364295",22666382,"10.1371/journal.pone.0037694","http://code.google.com/p/lagrange"
"PMC3364545",22685456,"10.1155/2012/391574","http://code.google.com/p/taxamatch-webservice/"
"PMC3364545",22685456,"10.1155/2012/391574","https://github.com/GlobalNamesArchitecture/taxamatch_rb"
"PMC3364545",22685456,"10.1155/2012/391574","http://code.google.com/p/taxon-name-processing/wiki/nameRecognition"
"PMC3364545",22685456,"10.1155/2012/391574","http://code.google.com/p/taxon-finder/"
"PMC3364545",22685456,"10.1155/2012/391574","https://github.com/mbl-cli/NetiNeti"
"PMC3364545",22685456,"10.1155/2012/391574","http://sourceforge.net/projects/linnaeus/"
"PMC3364565",22675654,"10.1155/2012/860797","http://sourceforge.net/projects/cova"
